0,'Aw, my tattoo is burning like a motherfucker ugh and i miss someone already '
0,'@irishprincess41 omfg! '
0,'@funkycow I heard about the event so jealy I couldn\'t make it home '
0,'reading outside, jeezo its cold '
0,'Tending to these poor dreads, bonnaroo was not kind to them. And I can\'t find my wax, my bands keep breaking, and I lost my dread tool. '
0,'@kelseyhurley u should read the article. I HAD to buy it.   Holy shit she\'s just evil!!! And where the hell is Jon. Poor kids '
0,'I WANNA BE THERE I WANNA BE THERE  http://twitpic.com/7zbpx'
0,'@derring1 Like Tweet more often, which is how I always end up in &quot;Twail&quot;  Me AND @BengeeB We\'re &quot;regulars&quot;, you know.'
0,'I think my digital camera is dead. '
0,'Okay. Life without the Barclays Premier League officially sucks. '
0,'I had fun at the stag and doe. Wish i had won a prize though  lol. oh well, to bed, work tomorrow'
0,'Doesn\'t know what\'s up with anybody any more '
0,'I think i ate the wrong thing again  having runs all morning'
0,'@msidley that\'s not rubbing it in at all '
0,'@Jazzyblue he couldn\'t make due to death in the family  we were sad too.'
0,'someone find me a gf '
0,'@diapershops woohoo u reached 1300! without my help since ive been moving '
0,'I feel lie to now by you thanks alot ...  '
0,'@hiloveorg Can I just have Chewwie cuddles then? '
0,'Cab driver sucking on gummies. I want gummies too '
0,'@SarahElizbeth09 I still think we should get matching hair cuts like this! Too bad I\'d get fired. '
0,'has aching bones '
0,'@kacidbrown haha I\'m all the way in beaumont! Its like 2 1/2 hours from you '
0,'@lovejamieo not you birthday boo!  Haha no one you know someone from school  super lame.'
0,'The burning on my body.... self conflicing.... the burning.... do you know how it feels 2 b on fire???   U laugh go ahead.it\'s no joke'
0,'I wish @Caitlinxcandy could go with me. '
0,'Headache '
0,'@urrrica i would come now but i am stuck in arozona for the night '
0,'65-70\% sure I\'m getting sick, which will kill my kings canyon trip '
0,'@Skibeatz wow why did i just see that message just now '
0,'Its officially fathers day on the east coast. have a good one everybody! rip daddy '
0,'I have no talent '
0,'falling to the wrong person '
0,'Yeah...  First break-up, not fun...  '
0,'The one guy at the retreat I find attractive isn\'t interested...story of my life '
0,'@Queen_DEBI I don\'t have a ride debi or I\'d be there.. Man I\'m sorry.. We came in my friends car tonight.. '
0,'Why have there been no interesting tweets today?  '
0,'pissed by the printer! ughh.. can\'t print my hws! '
0,'bed time! have to be up early for work '
0,'@baileeann  but hey.. anthony rapp replied to you! and @WEARETHEFALLEN \'S SINGLE COMES OUT ON MONDAY BE EXCITED.'
0,'Is it okay to be totally together and know it, but still be a little sad because there isn\'t anyone around--besides yourself--to see it? '
0,'DONTT PEEL THEMM OFF yer gonna have scars on yer beautiful body  @simoneserhan'
0,'@Unusual_Peanut Me too. I\'m almost always bored out of my mind though. '
0,'hate how fast weekends go  blahhh.'
0,'Guess i\'ll have to wait until tomarrow for a video. '
0,'very sad!! '
0,'im bored i want @jonaskevin to reply back ! '
0,'Hating that I have to cancel my trip to London   #bloodyhell'
0,'I got mistaken for @zackalltimelow during James\' Modcam chat.  Wtf? Think I need to make a new Modlife account....'
0,'Ask ppl 2 follow me!!!     @emuhleex'
0,'Another day ends. Though ending somewhat quickly I cant complain of how it turn out. Too bad theres no holidays in July  #fb'
0,'Just said bye to my bro and amber .. They\'re gone tomorrow to Texas not gonna see them for awhile .. I\'m sad '
0,'@staceysuka I shed a tear every time I hear a story like that.  hehe.'
0,'@phishgirl3 thats possible lol sowwie  pwease forgive me'
0,'Lost two followers. '
0,'is still under the covers. I don\'t want to get up '
0,'@BaddKittie89 that one is far lol but super big... I don\'t smoke  just watch everyone do it and attempt to pass it at me at my crib'
0,'@YCMPhoto miss you too '
0,'@montipython yes again! i wont have my pictures up until late tomorrow, i\'m on my laptop in the hotel but i forgot my camera cord '
0,' @MIZZWALKER which one???'
0,'Lol, talking about twitter with gramma mary. Lol. Suppp&lt;33 i miss pumpkin '
0,'oh i suddenly remembered its father\'s day today.hmm.dad hope u r happy with your new fml im sorry i think im getting over you '
0,'@taylorswift13 me and my cousin wanted 2 c your concert but it was sold out. so we r goin 2 th next best thig....... jonas '
0,'Nigga GiGi is driving 55 right now!! Were never gonna make it home '
0,'@theMaraJade Well you must have something special, because according to mine he just watched '
0,'yaaawn. ugh tomorrow is my last day off before it\'s back to work again '
0,'Once again on skype with @Jadennation, @beckag, and @laygum. Becka and Gum make me feel like I fail as a girl '
0,'@AlexAllTimeLow could u go back on but tell peeps to chill w. comments? i just got grounded for bein on the comp. at 12:48 am. '
0,'I should have been a cowboy '
0,'just at home  bored'
0,'been in seattle over a month.. it seems like years... im pretty much miserable... im trying my hardest to go back home for the summer '
0,'@aibeengi awww!! /: drop count:1  '
0,'Watching quarentine and i\'m like really scared '
0,'To Conrad: el paso misses you. '
0,'At Aladdin.. Very crowded today .. No fun '
0,'@PinkPeonies nooooo  he\'ll be back tomorrow, probably late because flights were funky today.'
0,'my phone is brokennn  i hate being dependent on things.'
0,'missed grease 1.. not a fan of grease 2 '
0,'@shortyinabox Aaawww poor sweetie  Hugs my friend, love ya '
0,'fathers\' day. i love my dad. very much. and i miss him. '
0,'Dang! As hard as I try, I can\'t get over him): how do I get over someone I loved so much? '
0,'I\'m cold  bout to wake lil boy up and feed him'
0,'@bebmyster you have 3 listeners. I just looked. They don\'t have head automatica either '
0,'Sitting in front of boudin wanting soup but there closed  bummer'
0,'Is in need of a girls night... '
0,'@aliciabellelite i got huuuuggggeeee cramps and im dyinggg  save me lol.'
0,'I wish i had a computer here at my grandparents.  well, and internet.'
0,'On my way to watch the hangover I know took me long enough and iam gonna be pissed if it\'s not funny  Xoxo Tara zheng'
0,'I just realized that I don\'t need to check my email 10 times a day anymore  I\'m quite sad about that now that I think about it...Email me!'
0,'Pretty sure im gonna wear my glasses for the rest of my life cause i just accidently checked out my brother for the 2nd time today! Haha '
0,'@syazaliyana oooo.da wish hpy fthers dy kat dia? i dah. kat opis td. dia extrmly bz,xde mase '
0,'feeling under the weather today, down with the flu '
0,'So many rip lusk shirts '
0,'damn it why does the cab have to sound like nysnc so much i can\'t help but like them '
0,'Dad has been gone about 13 years and I still miss him. '
0,'is sad and lonely '
0,'OMG came home to a house smelling of GAS! My 2 year old must have left the stove on before we left for 4 1/2 hours! My 2 cats came 2 mind '
0,'@luxofgodsgirls don\'t frown at me! '
0,'Woke up to a picture of Alicia\'s In-N-Out burger. Not right at all, I want one '
0,'@alltimeasian lol probably mine was sooo delayed '
0,'Already misses katelyn '
0,'@iamjonathancook why? '
0,'@iamjonathancook '
0,'@eliseblaha my computer ate everything two weeks ago  I post my favs on my blog or somehwere online so I still have some. Thank goodness!'
0,'@ytrahne Sadly mine disbanded this week. '
0,'@nhycola where loser? U don\'t hang wit me '
0,';) ;) ;) didnt have fun 2day ;(  '
0,'@RoryChic Haha I don\'t have a credit card   I wouldn\'t be able to pay it off hahahhahahaha. But, work it girl!'
0,'Toddler in my condo complex fell out of the third floor window and died. Wow. Awful. Fuck man, strange news to get when being picked up '
0,'Jus took a nice shower now its bedtime im too tired '
0,'@iamjonathancook what\'s wrong?  you okay?'
0,'sleep then work in the morning '
0,'@PrettyToni629 i just bought mad new shit so i should be fine def not what i had in my mind tho '
0,'@iamjonathancook awwww why? '
0,'How can one person, Mr. Aldrin, be a hero your whole life then say one sad thing, and now...not so much  &quot;@astronautics'
0,'@iamjonathancook aww whats wrong? '
0,'@iamjonathancook i\'m sorry. '
0,'@lowridergrl ur husband is very handsom. man if only i was lucky enough to have someone. i hate being19. i want to be older and married '
0,'gaaah, this night is not crackin  wish i were in fairfield.'
0,'@x_Untouched No it\'s okay, I will squee too. So loud I probably won\'t be able to hear your squee. aww, we\'ll go deaf.  lol'
0,'@iamjonathancook  what\'s wrong jcook?'
0,'I really hate myself tonight  I doubt tomorrow will make me feel better. FML!!! Again, why does God hate me? Was I Hitler in my last life'
0,'Hanging out with Colleen and Central Jersey guys. Why does she have to leave tomorrow '
0,'@davejmatthews what is the 1 thing u plan on seeing while u are in Europe? Never been '
0,'@PDXCulture And to you also! The only downside; it means we\'re heading back towards winter.  LOL'
0,' nip/tuck has been cancelled.'
0,'can\'t sleep... i gotta be up in four hours. '
0,'My kitty is missing  We have a pet detective person coming out tomorrow (yes, seriously). I sooo hope they find her. I &lt;3 Coco!'
0,'I don\'t get why I can never sleep properly anymore...how unfortunate  I miss being able to fall asleep by 10pm'
0,'I miss you @nicksnider  I need a good tooting night'
0,'i hate being grounded '
0,'Went to my hometown today, Huntington beach, I would give anything to move back. I miss it more then ever  I don\'t want to leave tomorrow'
0,'ok now im def ready for bed,  * one week today   ..     need cleaning solution for my ear.  ..  hannah montana is on. time to sleep.'
0,'@Charlyface My bed. Some boxes. The coffee table is gone. '
0,'@crystalchan11  Oh no! That\'s horrible! I hope he\'s okay! '
0,'All alone in my house for the first time ever in my life, just me and sofie. Loners in this world. '
0,'wish i could attend the 789 gathering '
0,'@kriswill ahhh  well I hope you get some sleep yo.'
0,' at tegus x 2 days only '
0,'Overall today: it\'s hard to hide depression '
0,'@YankeeGirl20 no, why? No cnn here! '
0,'@Jonsangelbabe23 MINES THE LAST ONE. I HOPE I DON\'T CRY. I DON\'T WANT IT TO END. '
0,'@CUZOLINI  ur taller then me...EVERYONE IS!!'
0,'Ugh yesterday I got 4 shots. I\'m sore all over '
0,'This is fckd up. I miss him ! Next weekend will not b lyk this one. I wanted to c him today! '
0,'Why can\'t I go to sleep n I\'m sooo sleepy..... '
0,'says bye in the virtual world for now, i got readings after readings. '
0,'Why does my tummy hurt '
0,'@chelbel3 Im sorry Chelsea! '
0,'My poor computer is very sick. '
0,'sometimes... just sometimes... too much good food gives you diarrhoea. '
0,'@meimeinono you\'re not missing much tonight. show is a no-go '
0,'Hmm mileyand nick looked like they were very happy. They kept smiling at each other Ect.  No they didn\'t play keep it real '
0,'MINJI IS GOING TO KOREA IM SOOHOOO JEALOUS!!! '
0,'is up early again working  and then hopfully relaxing later today... but who knows? Still recovering from last night!'
0,'@Unusual_Peanut There\'s not much I can do w/o the LPW coz of my computer.  We should bring the DLPW back to life. '
0,'I have to start TAPing.  '
0,'yet another sat sitting at home- things remain the same '
0,'It\'s Sunday already.....? '
0,'@iamjonathancook Why so?  Maybe my fantastic mustache will cheer you up a bit? '
0,'2GB download + VPN + 3 Mbps = madness, 2GB UPLOAD + FTP + 0.5 Mbps = pure horror, 15 hours lost (and counting) on a Saturday = priceless '
0,'@PencilComet  Sorry to hear about your Dad.'
0,'Got that whop ass caugh agin. this shit is killing me maira '
0,'@iamjonathancook  why are you upset? i love you  &lt;3 and you know i mean that in a  non stalker way.  &lt;33'
0,'I have an amazing iPhone game idea, if only i had the means to make it '
0,'and i don\'t know how to transfer them from my phone to the computer...super sad  but the pictures came out nice and the video is priceless'
0,'@Dasit And now that song will be stuck in my head. '
0,'@J_Kaye I hate writing reviews on books I don\'t like. Trouble is, I disliked this book so much, I doubt I can say anything good about it. '
0,'needs to go now '
0,'@VforVermuth No! No! Don\'t do that! '
0,'@iamjonathancook aw, what\'s wrong? '
0,'@AndrewxD I have some kind of sore on my leg '
0,'Oh, and clothes are expensive in Oz too.  You pay 30USD for a T-Shirt that costs 90AUD here.  '
0,'wants to help, doesnt know how.  | has cramps. blah.'
0,'@bryanhalpin corbin has it...been playing with his and service is a joke here  http://myloc.me/4N0m'
0,'@SaraVegas he was out cold...not a damn thing. '
0,'I just gotta let you know, what it is that just won\'t let me go... It\'s your love ...  I\'m sad'
0,'finally washed my hair. this was a good idea. mental note......dont leave it for a week. i can be festy at times '
0,'I really hope you guys arent upset with me about anything  @captainvanity              @ChelseaLOLeen'
0,'@cydvici0us Sorry man  I needed the cards'
0,'@AlexAllTimeLow DAMMIT I MISSED IT '
0,'@iamjonathancook what\'s wron? '
0,'@cdixonphotos  at home sweetie  call me later. must talk details...?'
0,'@Mollzie_D I CAN\'T!  &amp; We should make greeting cards with that saying on it. Then maybe my &quot;father&quot; will pay up. Let\'s do it.'
0,'Really misses Austin, Ross, and Josh! iChat reminds me of the past '
0,'no homemade ice cream and blowing my money at the casino...I\'m sad '
0,'just watched this haunted history, an old man took a dead girl out of her grave, he waxed her and kept her for 7 years and had sex w/ it '
0,'UGHH. I WANTED TO GO OUT, MAYBE TOMORROW '
0,'@Superbatboy1981  no, THIS is why... http://twitpic.com/7zc8w'
0,'@KianiG imy. I\'m dying without you sis '
0,'Watching drumline and seriously missing otani '
0,'misses his flexible self.  http://plurk.com/p/12kzd6'
0,'@babygyrlxxi fed me today. her mom laughed at me cuz i can\'t find my ????????, smh.  ~$kittle$~'
0,'Being alone at night makes me sad. '
0,'...Missing my buddy '
0,'sigh, with any luck, i can downgrade to 2.2.1 and unlock that...bad tech night '
0,'@iamjonathancook You being upset makes me upset. '
0,'I\'ve had a croissant, kit-kat and a bag of chips. Still hungry '
0,'God, I really want a fat blunt right now.... But I don\'t '
0,'Sitting in my bed after watching an amazing fight card...but wishing that I could\'ve gone out '
0,'@shinobiflip oh yeah, totally went over my head '
0,'iii wantedd to playy netball on saturdayy  !!!! but it raineddd and got washhedd outtt ! '
0,'is a tired and sick pup...I hate summer colds!! I feel like poo '
0,'Honestly I feel left out not having watched \'Hangover\'.  Allll goooood... I\'m watching it in the next couple of days.'
0,'ohh  you should tell yer father about how much you appreciate the raising of you and nick. and how without him u wouldnt be here.'
0,'is trying to goto sleep and cant '
0,'just checked out @vivienne &amp; @viviennelim. both are inactive accounts!  I wanna change my twitter handle to either one!'
0,'@DocNasty Well, U &amp; ur miata rock. We\'ll get on this next week--1 of us (me) sickly and tired and lacking voice. '
0,'Is watching Mall Cop with K, wishing I had chocolate pie  freakin Jason anyway.'
0,'thinks today could have gone better... '
0,'Not a sTAIN ON ME (LISTENIN TO MUSIC cuz i didnt go out due to this rain  *crying* well im not cryin but upset..im fly 2night'
0,'Sleeeeep x10... P.S. I misss you so much '
0,'i feel sad for some reason.. i can\'t put my finger on it, but i\'m sad and i want someone to talk to '
0,'@jonaskevin wish I could have gone '
0,' i miss you!'
0,'@B_utiful_Loser Cliffhangers drive me batty. '
0,'Checking a few websites, then FINALLY going to bed. I have to get up way too early tomorrow  But I get SHOTGUN which makes it all okay.'
0,'@rpl515 agreeeed. Miss you '
0,'no homemade ice cream and no blowing my money at the casino...I\'m sad '
0,'missing Hmong idol as we tweet '
0,'@simoneserhan ohh  you should tell yer father about how much you appreciate the raising of you and nick. and how hes special'
0,'At a famjam, im so exhausted!!! '
0,'I need my boyfriend SO bad it hurts. '
0,'i thought i was good enough to escape your smile...  http://robo.to/elyconcord'
0,'@singswell you\'re so hurtful '
0,'Going to sleep work tomorrow seriously there should be some law about working on Sundays what do u think '
0,'This screen dissappoints me.   http://twitpic.com/7zcbf'
0,'exhausted. was gonna stop by nyes to say hello to @abbiewestra and @erikwestra but have to go tear down a wedding . boooooo '
0,'wishin my friend would come back to tx soon '
0,'@lizettepayan haha I like some but my playstation is taking forever to install the game '
0,'@laurenjanfeshan I lost your number in the great iPhone update of 2009  are you at backbooth?'
0,'http://twitpic.com/7zcbo - I really need to have an earlier business law subject '
0,'@claudia_e Bear= YUCK man we needed get drunk like da old times '
0,'@LadyDiamondblue I\'m watching it NOW &amp;&amp; did you mention me when he popped up on there or NO? '
0,'My poor brother is so heartbroken. R.I.P boat '
0,'@Bruno_Mascolo no I waited to see it and mom made me leave  y? It\'s awesome! Tho I\'d have prob done the same'
0,'Has had so many realizations this week. And everyone of them is killing me. We\'ve been broken up a month now.  and I can\'t accept it.'
0,'@mavisQ sorry  hugs'
0,'@Lauren92xox  make it count. but don\'t kill yourself!'
0,'Four people were horrified I drank a Coors Lite. They are anti-gay? '
0,'@kyndoll you\'re going to see JB? aww, lucky  I want to go, but I\'m broke and there\'s no way my mom would let me go after paying so much'
0,'@parischardae i cant believe it...where u gettin it from? when?...wat about my puppy '
0,'I practiced soo much piano and I still can\'t get it right '
0,'Ahk ever not every...wow i can\'t even type...and my Wolf Pup isn\'t replying to me...so alone  *tears*'
0,'@MISSMYA which was good because it was not a good situation at all though i could not really see that right away '
0,'@thelovelylyss all the more reason to come visit me!!! ;) hope all is well. i didnt finish editing  ha. oh well.'
0,'Got a viewing to go to tomorrow. '
0,'Tonight my world turned upside down...  But I am ok, and hopefully I will be back out there!'
0,'@ProvenLoyalty lol this is true...hm wonder if they will allow the tour 2 send mms...does the curve do that now? Mine didn\'t! '
0,'@AlexAllTimeLow seriously, you were on for the two minutes I had to switch computers. NOT COOL. '
0,'@iamjonathancook about what? '
0,'is taking CPR tomorrow '
0,'my tv is too loud, my remote is broken andd i\'m too lazy to get up. '
0,'im eating noodles for lunch. my braces are killing me. im crying '
0,'@noi I know, it\'s too bad you couldn\'t be there.  Don\'t worry, there\'s always next time!'
0,'@djmoya you should just sell it to me...or trade me for my sidekick...lol....I\'m SO jealous of JD\'s iPhone.  '
0,'I miss my baby boys so much!  i hope they r havin a good time wit their daddy'
0,'@iamjonathancook why so upset? '
0,'Damn mommy and ju leaves in bout 2 hours  wtf..who wants to come with me in November? Anyone?'
0,'@iamjonathancook  knowing that people i care about are upset makes me upset. Take it to God. His glory &amp; love shall make u feel better.'
0,'I should go to bed soon. I am really sleepy. '
0,'Really craving hot food '
0,'got home from oreillys and it is raining... might write a song, if i have time... lena doesn\'t have school cause of swine flu - unfair '
0,'@iamjonathancook aw why '
0,'@sk88z Scratch it don\'t live in the U.S  fail for me'
0,'My assumptions are mostly correct. '
0,'@AdamLRocksMe We do not get it, I do not think... '
0,'@newmanzoo  @apndrgn I don\'t know it well enough to quote I am afraid '
0,'@peacelovinamber I\'ll miss you  its going to be like 2 whole weeks without being supercrazy!'
0,'@PrettyOddAshley O.o wowzers that must have sucked big time! Poor robby '
0,'just finished babysitting brooke and faith with maddy. now face masks and getting this yellow nail polish brooke put on us.  its stained..'
0,'so im back.. played football for 2hrs...too tired now.. also will hav to prepare lunch all by myself '
0,'Texting Aaron, But I wish it was Justin '
0,'just got the going away evite from @cmdaw  and so it begins...the mass exodus of my AZ fam. all in one summer. i sad.'
0,'i feel like dancing - vicious-delicious: I feel like curling up in a ball and sobbing……..and I know why   I... http://tumblr.com/xqv23tqgm'
0,'@shosho1 I know.. but that place is just so dirty and gross and i don\'t think i can enjoy myself there  We\'ll see...'
0,'I pulled a muscle at work walking in heels. That would happen to me....all cuz I wanted to look cute hah '
0,'Thank you everyone whoever is tweeting about the JB concert.. You just remind me how I don\'t get to see them this summer '
0,'@cherlynmae I miss you too... U never come see me '
0,'@mel_says there\'s only one person who can make me feel better...i\'m hoping somehow she get\'s my telepathic messages to get online... '
0,'urg so bored , I WANT A MILKSHAKE SOOOOO BBBBAAAAADDD!!! '
0,'I believe I have graduated from Chardonnay to Evolution tonight. This makes me happy. I wish red\'s didn\'t give me migraines '
0,'.. I leave Monday afternoon  ..Trying to stay busy...'
0,'Why am I always feeling so tired these days '
0,'@sarahvucurevich Stop working so much and see me '
0,'ugh. just remembered some work i have to do tonight. '
0,'@iamjonathancook what\'s wrong, babygurll? '
0,'SHOOT! I forgot my tips at work  I know my boss is going to take them. Crap.'
0,'I been thinking for weeks like @sadexposed wasn\'t following me and 2 come find out she is im sooo stupid '
0,'@prolificd I haven\'t read for like a decade '
0,'@AndreaRowley very true. most people just go SET YOURSELF IS THE BEST, YOU\'RE WRONG! and ah i bet, have yet to see them. '
0,'says My karma will be freeze again!  http://plurk.com/p/12l04w'
0,'@BaddKittie89 I stay ova by Compton '
0,'Another day down the drain well there\'s always tomorrow '
0,'@UrDreamCumTrue awwwww.....how I wish I wash At Bday Bassshhh '
0,'PET results not out yet.. hell knows y.. I wish they cum out soon... i m so nervous.. '
0,'There\'s no good food here &amp; I\'m starving '
0,'@iamjonathancook poor Jonathan '
0,'@AsmaMamsA Umair beat me by .5? No way! And wow Aamna '
0,'@lo_blomlie i wish i couuuuld  urghhh.!!!'
0,'time to go  i\'m so tired :[ bye! goodnight! :3'
0,' fuck. seriously, just fuck. not in the literal sense. i could be nothing but a memory to you..'
0,'@Videos4BB It\'s very possible. That\'s my best guess. '
0,'Finally finished with the wedding. My body is gonna hurt tomorrow  At least I got to eat yummy food!'
0,'Ughhhhh they sent Kelly Rowland\'s choir home!!   They were good!!!!!!'
0,'@omg_pichu awww  you got my hopes up...'
0,'Nooooooo they cancelled Nip/Tuck '
0,'@nanzdeaux i hate the no bonuses the most  '
0,'another boring night of  whabs getting drunk in store for me... '
0,'@DarknL0vely lol i guess i can dig it in that case. i cant front  i watched one oh6 n park when i was home for may'
0,'@StephimusPrime boo, it was late  i love you'
0,'i love my daddy. he\'s soo amazing. i love him ooh so much! but i didnt know what to get him, so he doesnt have a gift yet '
0,'@airabby: aww, that sucks. hopefully next time! '
0,'On las vegas blvd headed downtown....longest bus ride ever...on a saturday what was si thinkin '
0,'argh , i wanna buy that clothes  ,'
0,'My computer keeps freezing and i have no idea how to start my english essay and it needs to be finished but the end of today '
0,'its like a heat bomb in my house '
0,'@officialTila i would come but I\'m in Toronto... too far '
0,'@MiseryXchord Haha I knew it would be a Manson interview before I clicked it. It\'s sad because he\'s a genius but hes drugfucked '
0,'@Xiomylicious Hmm mileyand nick looked like they were very happy. They kept smiling at each other Ect. No they didn\'t play keep it real '
0,'watching Decode video makes me really want to watch Twilight. dont have it here though '
0,'@enginesoftime i do  i would now, but of course it\'s 1am.'
0,'Boo!  No Rafa at Wimbledon '
0,'I threw my bra at the singer from Marianas Trench, setting the womans right movent back about 10 years. Also lost my pretty shoes. '
0,'@LaurenConrad LC! we went to borders today and your book was sold out! so mad bc i cant wait to read it! have to wait a whole week for it '
0,'@Chrishell7 i love the Jake/Amanda/David/Baby storyline.  i feel bad for david but hes still mean '
0,' going to bed to end this day'
0,'hell hath no fury like the butt of a constipated child  '
0,'I wanna go do somethiiiing!!!!  blah'
0,'@kate_mi I heard about it a while back too, but I saw an actual commercial for it for the first time today and it looks so bad. '
0,'Had a fun match but lost '
0,'@PlushMistress Dammit that sucks! They\'re nice too but shipping would be a bitch '
0,'hey sweetie im so sorry...im going out with everyone now  I love you, and I\'ll talk to you tomorrow okay? we\'ll be back at 5 here. please'
0,'is limping '
0,'I\'m drunk...  and I have to be at paintball tmorrow.'
0,'@jibson Me to sept is so far '
0,'ok goodnight tweeps. my head hurts and it wont go away '
0,'good try damarques '
0,'Soo many people that aren\'t white... There are some VERY intimidating people around  I wish I still had all my piercings and looked tough!'
0,'@zeegirl602 no coconut creme. I had a little accident today. '
